,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,polar sentiment,neutral sentiment,target
559,2245,40.703075,-73.79064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4345850.0,198.0,48.0,0.0815491653122476,0.9225396768698856,1
560,2220,40.686446999999994,-73.85485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337129.0,46.0,50.0,0.09630758106582188,0.8744013052772827,1
561,1800,40.66384,-73.92166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4365318.0,430.0,34.0,0.008134281368157827,0.978289968278492,1
562,205,40.706867,-73.76643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4327640.0,289.0,17.0,0.06742262115478516,0.9181060638427734,1
563,2059,40.60247800000001,-73.96636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4332103.0,328.0,42.0,0.046065580383510676,0.9405481652362614,1
564,1545,40.827267,-73.90696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4333177.0,648.0,45.0,0.12140578371849435,0.8913403537173497,1
565,1350,40.68378,-73.789734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4351984.0,455.0,24.0,0.011562177979946136,0.9900588833093644,1
566,2017,40.822117,-73.89689,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4335997.0,309.0,35.0,0.0652528787471354,0.9263076866555493,1
567,250,40.69106,-73.84338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372026.0,584.0,17.0,0.03122734375,0.9679453124999999,1
568,2110,40.86103,-73.9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4339977.0,239.0,71.0,0.06994657285429097,0.907160518154552,1
569,800,40.73992,-73.81513,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4370740.0,870.0,28.0,0.02278385548815131,0.9692477558478713,1
570,1445,40.69015,-73.99864000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4371727.0,25.0,320.0,0.0031842742505308816,0.996973555664432,1
571,820,40.744644,-73.77041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326627.0,540.0,9.0,0.067396875,0.8886562499999999,1
572,1815,40.817875,-73.89333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4336004.0,20.0,31.0,0.06952705932855606,0.9223969998173416,1
573,0,40.70243,-73.91167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350397.0,123.0,79.0,0.038013486001226,0.9499632146720038,1
574,1100,40.86676,-73.92061600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337366.0,138.0,79.0,0.02435695172212582,0.9679369606538996,1
575,2300,40.71836500000001,-73.87335999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331018.0,129.0,18.0,0.09885517501831054,0.8816743545532226,1
576,900,40.687934999999996,-73.9154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4343359.0,331.0,72.0,0.028460835832895288,0.9495555473808176,1
577,1830,40.868384999999996,-73.89416,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4348324.0,521.0,34.0,0.09816142274399753,0.8586802383114118,1
578,1520,40.861004,-73.90375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322365.0,137.0,61.0,0.08618977035742154,0.8699872702207141,1
579,332,40.82193,-73.88844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4344360.0,132.0,39.0,0.08332158166677693,0.9015563466939348,1
580,1945,40.68904000000001,-73.85874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326195.0,396.0,58.0,0.09636656339514862,0.8743255927610019,1
581,740,40.843735,-73.895905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4336723.0,309.0,56.0,0.0872696461227799,0.88623786547922,1
582,1328,40.76635,-73.95103,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4341400.0,34.0,102.0,0.0976958159533942,0.8728179765170647,1
583,1545,40.818515999999995,-73.93765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353754.0,76.0,95.0,0.08183909674184557,0.8697968011029769,1
584,1430,40.621857,-73.93823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4327199.0,303.0,14.0,0.0065190429687499996,0.99054833984375,1
585,1500,40.71656,-73.76791999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4346864.0,325.0,20.0,0.06927863788604736,0.9156653842926026,1
586,800,40.770053999999995,-73.914406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342820.0,74.0,39.0,0.0312088372674436,0.9530136325855856,1
587,2245,40.712128,-73.73640400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325472.0,202.0,10.0,0.022064453125,0.97166015625,1
588,1728,40.66653,-73.806274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4317630.0,378.0,17.0,0.027305093383789062,0.976587173461914,1
589,2155,40.68097,-73.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361401.0,235.0,80.0,0.09610975654742937,0.8741411574287759,1
590,1110,40.873695,-73.90816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4372274.0,215.0,45.0,0.0824214992672531,0.9192831207005192,1
591,1353,40.6854,-73.82947,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4330093.0,1133.0,9.0,0.02511875,0.9780625,1
592,1048,40.755222,-73.96135,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4361346.0,96.0,173.0,-0.1726935663351188,0.8994915282255862,1
593,124,40.733715000000004,-73.85218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4344108.0,599.0,20.0,0.0005029979705810547,0.9993082313537598,1
594,1557,40.60567,-74.03094499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4336950.0,146.0,45.0,0.08911592656369935,0.8716818959617487,1
595,1721,40.885185,-73.89614,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4367803.0,1076.0,23.0,0.10169608108997344,0.8602256801128387,1
596,2245,40.66762,-73.8051,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4365639.0,375.0,19.0,0.013646878814697266,0.9883001136779784,1
597,1530,40.71717,-73.83497,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4338520.0,216.0,33.0,0.009490595813980323,0.9912642858778128,1
598,528,40.669918,-73.91889,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4361163.0,183.0,50.0,0.0035608882923415536,0.9953968588154462,1
599,550,40.6993,-73.91360999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4325121.0,250.0,85.0,0.018883601412093196,0.9751788560684927,1
600,531,40.637035,-73.93561600000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4329845.0,444.0,15.0,0.08591346435546876,0.8851151123046874,1
601,1800,40.621937,-74.13365999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322873.0,157.0,75.0,0.04980713961663555,0.9478420700065746,1
602,1600,40.817165,-73.8872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4327356.0,309.0,36.0,0.06554785122163594,0.9250033147031208,1
603,624,40.67134,-73.89959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4319516.0,104.0,71.0,0.07633913611545427,0.88956408876442,1
604,728,40.762737,-73.9597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370213.0,333.0,152.0,-0.3453380906269685,0.7989188978066906,1
605,335,40.596309999999995,-73.74531999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4323940.0,588.0,23.0,0.02445659713745117,0.9650974240303041,1
606,1030,40.830563,-73.92727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325891.0,175.0,78.0,9.588673345839459e-05,0.9998160759518288,1
607,1300,40.821415,-73.88933,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4363895.0,235.0,40.0,0.08332155714884866,0.9015563820795724,1
608,1618,40.70145,-73.98962399999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4318788.0,71.0,324.0,0.051443828292352056,0.9384152553018942,1
609,1735,40.640438,-73.91620999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4347513.0,440.0,16.0,0.13937875366210936,0.9018528442382812,1
610,0,40.723648,-73.99103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368110.0,31.0,366.0,0.016114922921172156,0.9793395091012589,1
611,1818,40.719395,-74.00189,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4329225.0,47.0,509.0,0.022001802987052094,0.9764542507324818,1
612,1405,40.74424000000001,-73.84716999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330299.0,561.0,22.0,2.8380107879638673e-05,0.9999748883247376,1
613,1330,40.651863,-73.86536,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4331934.0,439.0,14.0,0.01822607421875,0.97693017578125,1
614,1721,40.65316,-73.92085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4323141.0,664.0,25.0,0.009465255063772202,0.9763764062523842,1
615,1510,40.667522,-73.78063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4369296.0,500.0,16.0,0.010358383178710937,0.9896646423339843,1
616,2300,40.690876,-73.78976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4344154.0,888.0,41.0,0.0809380304198703,0.9231183727653732,1
617,1258,40.87423,-73.88457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361247.0,308.0,18.0,0.09780128707885742,0.8646745376586914,1
618,1845,40.837790000000005,-73.82495,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4352323.0,92.0,46.0,6.2274169921875e-05,0.9999616088867188,1
619,1135,40.630642,-73.97737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352001.0,228.0,69.0,0.08382265904901046,0.8942889995867396,1
620,2115,40.688175,-73.80896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4338923.0,486.0,38.0,0.03144252833884093,0.9707534480778996,1
621,1750,40.753890000000006,-73.91651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355396.0,715.0,31.0,0.272962683250662,0.7772506746919825,1
622,706,40.759679999999996,-73.864075,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4343706.0,194.0,14.0,0.027024609375,0.974444580078125,1
623,1720,40.760944,-73.9163,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4355391.0,916.0,42.0,0.011876467801361744,0.9854867520206726,1
624,2325,40.689907,-73.78217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4348731.0,764.0,17.0,0.07762293243408203,0.9262529144287108,1
625,1610,40.875122,-73.905174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4362087.0,202.0,42.0,0.08884053679814455,0.9019702326226057,1
626,1430,40.843365000000006,-73.91545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343636.0,363.0,67.0,0.05350888961271977,0.9296328567591048,1
627,1800,40.713135,-74.00407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342646.0,6.0,488.0,0.017550734045964037,0.98335301687639,1
628,1930,40.71235,-73.89129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4333009.0,211.0,30.0,0.07709535162076354,0.9201752483546735,1
629,1500,40.737970000000004,-73.99007399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321141.0,124.0,292.0,0.004030532453770979,0.993705617617292,1
630,1840,40.665592,-73.89134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337969.0,44.0,71.0,0.03816967532083962,0.9447821316074793,1
631,2200,40.75469,-73.99536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4360458.0,240.0,181.0,0.003360603799783763,0.995612728460764,1
632,1440,40.76031,-73.9717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340973.0,88.0,212.0,0.0032732437288979233,0.99505761516233,1
633,624,40.735336,-73.91689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4367128.0,366.0,23.0,0.28100144886970524,0.7679933595657349,1
634,1250,40.897040000000004,-73.85325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4332890.0,101.0,9.0,0.021262109375,0.96598828125,1
635,1715,40.74945,-73.88710999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4361654.0,45.0,24.0,0.09887591351270676,0.8926097909212113,1
636,2337,40.732822,-73.8684,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4349415.0,100.0,19.0,0.09797761154174807,0.8886700439453126,1
637,545,40.652553999999995,-73.92078000000001,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4347228.0,625.0,24.0,0.009465261185169221,0.9763763908147812,1
638,1330,40.67546,-73.73385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358441.0,331.0,7.0,0.107409375,0.8190000000000001,1
639,2300,40.804256,-73.9193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354921.0,138.0,75.0,0.0064253581075892135,0.9915462095817178,1
640,2001,40.7773,-73.99034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358518.0,265.0,67.0,-0.030209568967212577,0.9593957807659644,1
641,1602,40.698013,-73.90265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350891.0,41.0,53.0,0.12061155748554735,0.9086575971453691,1
642,1330,40.7224,-73.99165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4369974.0,152.0,412.0,0.01617760188098752,0.9792776220406321,1
643,2325,40.71299000000001,-74.00418,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4320033.0,10.0,488.0,0.017550734045964037,0.9833530168763901,1
644,1826,40.815304,-73.94371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4319494.0,228.0,94.0,0.08324317178626282,0.867982403519959,1
645,1529,40.60459,-74.02212,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4317563.0,490.0,30.0,0.07961857086438685,0.8858242419119924,1
646,147,40.639446,-74.02696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361198.0,14.0,153.0,0.0879338307637906,0.9045746252315418,1
647,935,40.753395000000005,-73.92905,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4346538.0,69.0,29.0,0.1483813421946019,0.8133422132916748,1
648,943,40.640625,-73.9863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352925.0,387.0,59.0,0.04179951901733378,0.94725985526738,1
649,1751,40.648174,-73.89766,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4356283.0,139.0,32.0,0.044274180033430456,0.9580484914146364,1
650,1232,40.67172,-73.850975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343302.0,111.0,40.0,0.0771955741027743,0.907527384322202,1
651,758,40.666294,-73.89445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355151.0,104.0,70.0,0.03816967532083974,0.9447821316074791,1
652,1630,40.861862,-73.91282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331514.0,105.0,89.0,0.024355487986352085,0.9679462294569828,1
653,302,40.69613,-73.987114,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4367435.0,69.0,277.0,0.05139691414660516,0.9384576276568173,1
654,1630,40.77094,-73.949394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4366393.0,151.0,98.0,0.09984434387030268,0.8696407555311263,1
655,1530,40.60547,-73.96074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318658.0,347.0,28.0,0.018229943066835404,0.971697141289711,1
656,1038,40.879954999999995,-73.87888000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4357000.0,316.0,9.0,0.1070609375,0.8571718749999999,1
657,1540,40.59428,-73.92882,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4319914.0,284.0,22.0,0.0002178048610687256,0.9998047537803648,1
658,1350,40.636105,-74.02292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4359659.0,338.0,137.0,0.0888982043401613,0.9032873087538668,1
659,1335,40.658295,-73.93109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321802.0,582.0,32.0,0.04860463336911053,0.9292319880798459,1
660,230,40.822933,-73.93813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356827.0,175.0,88.0,0.028884392312217524,0.9662187128708104,1
661,1248,40.719395,-73.87471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4359804.0,297.0,18.0,0.09484815750122068,0.888597526550293,1
662,530,40.86955,-73.91519,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4321256.0,75.0,80.0,0.024350645417330025,0.9679462116641344,1
663,1233,40.73883,-73.809395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4348024.0,727.0,26.0,0.022784018903970717,0.969247540295124,1
664,1515,40.686882000000004,-73.87908,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4368309.0,172.0,69.0,0.10265971068626537,0.8662904589300201,1
665,1300,40.77523400000001,-73.89514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4346824.0,493.0,34.0,0.035136422214959745,0.949942775746109,1
666,1145,40.75982,-73.9139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340673.0,929.0,43.0,0.0207400249305364,0.9627488933260793,1
667,1353,40.610508,-74.09576,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4338820.0,437.0,79.0,0.11473537060330065,0.8767224651053154,1
668,1716,40.61557,-73.99044,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4332756.0,805.0,34.0,0.054192683519702405,0.9544025835478679,1
669,1031,40.609867,-73.92239000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4334584.0,1.0,17.0,0.0210045654296875,0.9367344360351563,1
670,1055,40.62161,-73.94393000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358447.0,505.0,19.0,0.026880130004882808,0.9567742156982422,1
671,1355,40.730366,-73.91388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329788.0,118.0,32.0,0.04468783587375656,0.949847362502478,1
672,1311,40.73115,-74.008934,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4360609.0,183.0,239.0,0.09607133416340244,0.8705871544154055,1
673,1553,40.88955,-73.84524,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4354434.0,56.0,14.0,0.01493232421875,0.9778251953125,1
674,526,40.895195,-73.88011999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4362000.0,1148.0,7.0,0.0898625,0.8695937499999999,1
675,900,40.775321999999996,-73.935295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4324944.0,90.0,66.0,0.08905350767148476,0.8883827423566355,1
676,2110,40.837154,-73.917854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4339690.0,133.0,56.0,0.00443243784646284,0.9939391822085674,1
677,125,40.83308,-73.85133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4324093.0,272.0,47.0,0.051451083107487645,0.9322851787064865,1
678,1040,40.620509999999996,-73.99248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4320939.0,1306.0,31.0,0.05390747655034065,0.954414056673646,1
679,900,40.73639,-73.90972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325423.0,698.0,27.0,0.04694767957031727,0.9455354728400708,1
680,1008,40.596325,-73.76673000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4357287.0,216.0,18.0,0.018247052001953125,0.9815135955810548,1
681,1450,40.73834,-73.84506999999998,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4331077.0,624.0,21.0,9.624481201171874e-07,0.999999132156372,1
682,1750,40.65298,-73.95810999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4323887.0,77.0,51.0,0.025093894750503144,0.9637147169355452,1
683,612,40.68005,-73.94327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364307.0,75.0,107.0,0.025176572674963454,0.9640722913536803,1
684,1630,40.700695,-73.7832,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4334670.0,132.0,38.0,0.08064731191893515,0.9231793636754736,1
685,330,40.65559,-73.85906999999997,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4337497.0,86.0,14.0,0.05413642578125,0.93483056640625,1
686,1913,40.595734,-73.77478,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4350401.0,114.0,13.0,0.036456494140625004,0.9630732421875,1
687,847,40.530617,-74.16226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4346146.0,576.0,24.0,0.0698760407090187,0.9456936832666396,1
688,1030,40.84518,-73.91417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4359391.0,171.0,72.0,0.05363296081200627,0.9296328343159326,1
689,1631,40.709896,-73.83941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325119.0,128.0,29.0,0.009489065494388342,0.9912656223848462,1
690,2210,40.781665999999994,-73.986694,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4349703.0,159.0,66.0,0.013853756184183606,0.9837942950760532,1
691,450,40.783955,-73.94638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4341133.0,482.0,86.0,0.09886349411394238,0.8441975945702332,1
692,1840,40.666725,-73.86977,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4369197.0,366.0,48.0,0.09700947251276992,0.8777247186246081,1
693,2323,40.688168,-73.92712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4362046.0,333.0,116.0,0.009571730696012835,0.9874733297438649,1
694,1540,40.620274,-73.99671,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4338362.0,1172.0,11.0,0.105160546875,0.9032119140625,1
695,1811,40.69506,-73.98076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4365194.0,255.0,252.0,0.05139995007743651,0.938454134688846,1
696,1625,40.76771,-73.93247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355082.0,55.0,62.0,0.09943901067773288,0.8690306662443001,1
697,1205,40.682487,-73.979614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4367521.0,76.0,177.0,0.0004008790990611365,0.9996083620223674,1
698,2113,40.80487,-73.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342132.0,298.0,56.0,0.013185635015255373,0.982630861475299,1
699,1550,40.70953,-73.7964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4320343.0,127.0,49.0,0.08154602146100677,0.9219493821617835,1
700,0,40.844463,-73.93829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372575.0,252.0,67.0,0.01933151909980824,0.9752340807415273,1
701,1635,40.644974,-73.92099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329084.0,130.0,15.0,0.2782748474121093,0.8044544067382813,1
702,943,40.639996000000004,-73.98221600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356405.0,153.0,64.0,0.04179967678520054,0.9472597741052196,1
703,1238,40.749503999999995,-73.862686,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4323868.0,208.0,24.0,0.09323943363428117,0.8873896418809891,1
704,1000,40.76995,-73.90961999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326689.0,135.0,42.0,0.034859415315296974,0.950195794867388,1
705,1549,40.728745,-73.978546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4350794.0,243.0,230.0,0.00803653037301648,0.9896898063624006,1
706,2346,40.89997,-73.87898,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4372272.0,1014.0,7.0,0.077025,0.90859375,1
707,800,40.75892,-73.92566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331666.0,716.0,30.0,0.08790162114854902,0.9090620747897774,1
708,1200,40.72707,-73.75457,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4326109.0,409.0,10.0,0.0966564453125,0.857626953125,1
709,931,40.76236,-73.8148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368789.0,429.0,28.0,0.0031672613188624384,0.9957366331964731,1
710,950,40.65417,-73.91375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4345438.0,206.0,31.0,0.07009610886611044,0.9265844652466476,1
711,1950,40.66386,-73.82297,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4330319.0,173.0,15.0,0.100475,0.91225,1
712,1830,40.766705,-73.89024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4348762.0,254.0,30.0,0.03672570897843688,0.9473148320559412,1
713,545,40.748979999999996,-73.93969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4347925.0,159.0,74.0,0.09701152573391356,0.8648630966800871,1
714,810,40.632884999999995,-73.94771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354951.0,416.0,22.0,0.09251796035766602,0.8731926841735841,1
715,1645,40.72248,-73.773605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4322815.0,681.0,21.0,0.06927824611663819,0.9161034946441652,1
716,1415,40.750988,-73.99063000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329800.0,281.0,216.0,0.003317675943526674,0.9955892010384532,1
717,1005,40.823074,-73.8918,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4342367.0,157.0,42.0,0.08278085290406015,0.9020529159058259,1
718,2113,40.678013,-73.905975,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4325507.0,291.0,77.0,0.07633825009845598,0.8895658162647608,1
719,434,40.878,-73.90408000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322778.0,152.0,44.0,0.09824963402969669,0.8645410096201154,1
720,2225,40.63969,-73.95321,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4339820.0,713.0,32.0,0.08421193292252717,0.8880178530775009,1
721,638,40.677772999999995,-73.93587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373542.0,90.0,101.0,0.011561692418032359,0.9831582585267252,1
722,1310,40.586117,-73.93604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4319552.0,6.0,27.0,0.019326575669646264,0.9793033751547336,1
723,1652,40.668446,-73.77193,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4327371.0,309.0,14.0,0.0177769287109375,0.97778271484375,1
724,1130,40.83269,-73.903114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4317735.0,755.0,50.0,0.07922696363045123,0.9046994922860482,1
725,2158,40.651012,-73.91024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4339485.0,424.0,29.0,0.1263328920379281,0.8758354958742858,1
